hgnc_id,effect_allele_frequency
HGNC:33624,9.64959e-05
HGNC:572,0.000252285
HGNC:17641,0.000238333
HGNC:19006,0.000113935
HGNC:24956,0.00031274
HGNC:18638,7.20813e-05
HGNC:16290,3.4878e-05
HGNC:975,0.000109285
HGNC:24748,0.000423187
HGNC:468,0.000527821
HGNC:7989,3.37154e-05
HGNC:29905,4.41789e-05
HGNC:26119,4.18537e-05
HGNC:11487,0.00585719
HGNC:12372,0.000537122
HGNC:20659,9.41707e-05
HGNC:7808,6.04553e-05
HGNC:15512,5.11545e-05
HGNC:1513,0.000184854
HGNC:7818,2.09268e-05
HGNC:20301,0.000286
HGNC:26787,0.000340642
HGNC:799,2.9065e-05
HGNC:1688,7.44065e-05
HGNC:5950,0.000159276
HGNC:1639,0.000206943
HGNC:9601,8.37073e-05
HGNC:5949,0.000856837
HGNC:12398,0.000764992
HGNC:19018,0.00190434
HGNC:28873,0.000192992
HGNC:6822,6.16179e-05
HGNC:24712,2.20894e-05
HGNC:18010,0.00167763
HGNC:12755,0.000873114
HGNC:26620,0.00104518
HGNC:11594,4.18537e-05
HGNC:12730,0.000176715
HGNC:4810,0.00034413
HGNC:5218,0.000322041
HGNC:5217,0.000313902
HGNC:32034,0.000120911
HGNC:8923,0.000212756
HGNC:5008,0.000270886
HGNC:22977,0.000210431
HGNC:208,0.000335992
HGNC:7882,0.00037552
HGNC:32000,0.000566187
HGNC:31984,0.000612691
HGNC:8821,0.000537122
HGNC:17013,0.000458065
HGNC:30076,0.00344014
HGNC:26618,0.000373195
HGNC:16861,0.000127886
HGNC:26323,0.00234613
HGNC:6135,0.00124398
HGNC:8853,0.000542935
HGNC:28466,0.00013835
HGNC:4887,0.000154626
HGNC:9379,5.81301e-05
HGNC:3773,0.00076848
HGNC:1916,0.00268677
HGNC:1008,0.000251122
HGNC:29609,0.00020113
HGNC:4281,0.000189504
HGNC:13840,0.000840561
HGNC:33996,0.000118585
HGNC:15580,0.00204734
HGNC:3613,0.00766154
HGNC:24700,4.65041e-05
HGNC:25311,0.000238333
HGNC:4760,3.37154e-05
HGNC:4738,0.000130211
HGNC:20508,8.37073e-05
HGNC:24263,8.48699e-05
HGNC:20566,5.69675e-05
HGNC:10771,1.62764e-05
HGNC:24307,0.00501663
HGNC:14579,0.000239496
HGNC:24310,0.000162764
HGNC:16673,5.69675e-05
HGNC:1372,0.000854512
HGNC:29509,0.000126724
HGNC:26258,5.69675e-05
HGNC:25200,0.000115098
HGNC:17348,1.39512e-05
HGNC:29039,1.51138e-05
HGNC:30740,0.000298789
HGNC:3153,0.000538284
HGNC:19706,0.00270886
HGNC:6943,1.04634e-05
HGNC:3360,2.79024e-05
HGNC:24882,0.000122073
HGNC:25245,0.000136024
HGNC:2545,4.99919e-05
HGNC:2536,0.000166252
HGNC:700,0.000188341
HGNC:10761,0.000256935
HGNC:14076,8.48699e-05
HGNC:547,0.000363894
HGNC:25648,0.00139861
HGNC:13420,0.000109285
HGNC:16976,0.000441789
HGNC:26045,0.00207524
HGNC:17719,7.78943e-05
HGNC:28441,0.000184854
HGNC:10740,0.000983561
HGNC:26277,6.62683e-05
HGNC:32070,0.000238333
HGNC:23136,0.000272049
HGNC:11874,0.00017439
HGNC:11644,0.000166252
HGNC:8994,0.000167415
HGNC:9561,1.04634e-05
HGNC:29277,7.09187e-05
HGNC:8984,0.000287163
HGNC:9986,9.88211e-05
HGNC:10719,0.000206943
HGNC:9541,0.000106959
HGNC:18801,4.41789e-05
HGNC:17429,0.00186365
HGNC:12422,0.000295301
HGNC:20073,0.00137536
HGNC:11967,2.79024e-05
HGNC:26686,0.000134862
HGNC:14277,0.000389471
HGNC:8097,0.000194154
HGNC:11713,0.00033948
HGNC:31814,0.000316228
HGNC:10260,0.00351803
HGNC:37210,0.00131955
HGNC:26755,0.00023252
HGNC:17947,8.02195e-05
HGNC:10487,9.30081e-06
HGNC:10488,4.88293e-05
HGNC:31796,0.000541772
HGNC:11791,0.00707908
HGNC:26809,0.000994024
HGNC:20846,0.00875206
HGNC:3748,0.0161264
HGNC:33276,0.00686981
HGNC:1230,0.000478992
HGNC:16614,0.000118585
HGNC:29875,3.83658e-05
HGNC:29463,0.000363894
HGNC:16615,8.60325e-05
HGNC:29461,1.51138e-05
HGNC:16518,7.78943e-05
HGNC:29460,0.000120911
HGNC:16610,3.25528e-05
HGNC:29469,8.02195e-05
HGNC:16613,0.000406911
HGNC:29468,2.9065e-05
HGNC:31823,0.00257865
HGNC:29467,3.13902e-05
HGNC:29466,0.000108122
HGNC:29465,6.97561e-06
HGNC:29464,0.000108122
HGNC:16611,4.18537e-05
HGNC:29459,0.000176715
HGNC:31824,0.000187179
HGNC:6962,3.72032e-05
HGNC:6187,0.000362732
HGNC:23173,0.000133699
HGNC:11259,0.000104634
HGNC:11268,6.27805e-05
HGNC:11260,1.7439e-05
HGNC:11264,4.88293e-05
HGNC:11261,3.60406e-05
HGNC:11262,0.000263911
HGNC:11265,3.02276e-05
HGNC:11266,1.62764e-05
HGNC:11267,7.67317e-05
HGNC:32046,0.0013242
HGNC:32057,0.000144163
HGNC:6663,0.000288325
HGNC:30014,0.000199967
HGNC:30015,0.00267515
HGNC:10499,1.1626e-05
HGNC:10489,5.46423e-05
HGNC:10498,1.04634e-05
HGNC:21657,6.39431e-05
HGNC:21655,1.51138e-05
HGNC:10497,2.44146e-05
HGNC:10496,1.39512e-05
HGNC:10495,2.3252e-05
HGNC:10494,0.000365057
HGNC:10493,0.00651754
HGNC:10492,0.00056735
HGNC:20441,0.000113935
HGNC:18901,2.79024e-05
HGNC:10490,0.00103937
HGNC:10486,0.0011626
HGNC:24511,5.81301e-05
HGNC:17145,9.76585e-05
HGNC:6037,6.62683e-05
HGNC:7943,0.000461553
HGNC:26153,9.88211e-05
HGNC:10997,0.00424698
HGNC:30778,0.000267398
HGNC:29044,0.000195317
HGNC:27301,4.53415e-05
HGNC:12876,0.000110447
HGNC:18854,0.000430163
HGNC:6201,4.06911e-05
HGNC:9762,0.000119748
HGNC:10416,1.86016e-05
HGNC:29915,0.00157649
HGNC:12012,0.000179041
HGNC:32305,0.000152301
HGNC:29876,0.000140675
HGNC:29877,5.46423e-05
HGNC:16915,0.000927756
HGNC:16029,0.000165089
HGNC:13534,0.000291813
HGNC:6019,9.06829e-05
HGNC:27004,0.000194154
HGNC:25316,0.000971935
HGNC:15698,1.51138e-05
HGNC:1962,0.000112772
HGNC:225,0.000124398
HGNC:6292,0.00019648
HGNC:9141,0.000333667
HGNC:21199,0.000597577
HGNC:30257,5.34797e-05
HGNC:10840,0.000129049
HGNC:19083,3.13902e-05
HGNC:24671,0.00031739
HGNC:14429,8.13821e-06
HGNC:18668,3.25528e-05
HGNC:26562,0.00138466
HGNC:26539,0.000805683
HGNC:193,0.000704536
HGNC:3224,0.000247634
HGNC:3223,5.46423e-05
HGNC:3221,1.7439e-05
HGNC:30657,0.00020113
HGNC:3007,1.51138e-05
HGNC:28942,0.000129049
HGNC:19019,0.000190667
HGNC:7508,0.000531309
HGNC:11787,0.00441789
HGNC:7504,0.000262748
HGNC:4177,0.000392959
HGNC:1233,0.00188458
HGNC:10565,0.000141837
HGNC:2069,1.62764e-05
HGNC:19183,0.00025926
HGNC:9020,0.000245309
HGNC:3631,0.000187179
HGNC:17153,0.00506778
HGNC:19088,0.000824284
HGNC:29678,0.00273095
HGNC:30935,0.000928919
HGNC:2673,0.000246472
HGNC:25973,0.000346455
HGNC:19239,8.13821e-06
HGNC:10023,0.000133699
HGNC:29145,0.000280187
HGNC:14666,0.000168577
HGNC:682,0.000158114
HGNC:11324,4.53415e-05
HGNC:1237,2.09268e-05
HGNC:29796,1.86016e-05
HGNC:18238,0.00116028
HGNC:33482,3.83658e-05
HGNC:6636,0.000183691
HGNC:10729,0.000392959
HGNC:29036,6.39431e-05
HGNC:9112,0.000170902
HGNC:42953,0.000492943
HGNC:1043,0.000349943
HGNC:30132,0.000346455
HGNC:24644,8.60325e-05
HGNC:28196,0.000360406
HGNC:29436,0.000237171
HGNC:30666,0.000332504
HGNC:1616,4.76667e-05
HGNC:30636,4.06911e-05
HGNC:14572,0.000489455
HGNC:30780,4.88293e-05
HGNC:6997,4.99919e-05
HGNC:20669,0.00392959
HGNC:32348,0.000256935
HGNC:18453,0.000324366
HGNC:25982,0.000523171
HGNC:17410,0.000162764
HGNC:23059,0.000511545
HGNC:7756,0.000410398
HGNC:2339,0.000359244
HGNC:25745,8.02195e-05
HGNC:24273,0.000452252
HGNC:14037,0.000245309
HGNC:4856,2.79024e-05
HGNC:9343,1.1626e-05
HGNC:10821,5.69675e-05
HGNC:8031,0.000167415
HGNC:6093,0.000618504
HGNC:33631,0.000475504
HGNC:26556,0.00310415
HGNC:14580,8.60325e-05
HGNC:33834,0.000530146
HGNC:3492,1.62764e-05
HGNC:18508,0.000337154
HGNC:18507,0.000555723
HGNC:18506,0.00332737
HGNC:14875,0.000695236
HGNC:18509,0.00142419
HGNC:1690,0.0038238
HGNC:15734,0.000504569
HGNC:1637,0.000256935
HGNC:1634,0.000330179
HGNC:1636,0.000445276
HGNC:1635,0.00255889
HGNC:1638,0.000522008
HGNC:14816,0.000168577
HGNC:14826,6.27805e-05
HGNC:14693,0.00023252
HGNC:14820,0.00335411
HGNC:14823,0.000158114
HGNC:15036,0.00425047
HGNC:14996,0.000642919
HGNC:11272,0.00613854
HGNC:15029,0.00506545
HGNC:15030,0.000188341
HGNC:15033,7.09187e-05
HGNC:15034,7.55691e-05
HGNC:15035,8.48699e-05
HGNC:7183,0.000222057
HGNC:28894,0.000902179
HGNC:5395,0.000282512
HGNC:357,0.00546771
HGNC:17601,1.97642e-05
HGNC:4035,0.000165089
HGNC:3609,0.000140675
HGNC:14992,6.74309e-05
HGNC:8175,0.000239496
HGNC:14993,0.00020113
HGNC:584,0.000925431
HGNC:2367,0.000379008
HGNC:21480,0.000103472
HGNC:31910,0.00229381
HGNC:21391,0.000709187
HGNC:27647,0.000183691
HGNC:32063,0.000186016
HGNC:17229,0.000303439
HGNC:11554,5.92927e-05
HGNC:18132,0.00065687
HGNC:18430,0.000140675
HGNC:6256,3.13902e-05
HGNC:18858,0.000276699
HGNC:6270,3.02276e-05
HGNC:17813,0.000437138
HGNC:800,0.000104634
HGNC:14073,0.00146023
HGNC:1512,0.00208571
HGNC:8822,8.13821e-06
HGNC:24891,2.55772e-05
HGNC:9713,0.000139512
HGNC:2230,1.97642e-05
HGNC:17091,0.000202293
HGNC:7817,3.37154e-05
HGNC:15511,2.44146e-05
HGNC:21392,7.32439e-05
HGNC:1704,0.000726626
HGNC:10903,8.13821e-05
HGNC:1683,0.000385984
HGNC:21394,0.000197642
HGNC:6730,0.000935894
HGNC:18171,0.000346455
HGNC:18259,0.000161602
HGNC:20599,0.000162764
HGNC:14685,0.000110447
HGNC:35410,4.65041e-05
HGNC:12593,4.65041e-05
HGNC:27414,0.000119748
HGNC:19688,9.53333e-05
HGNC:28489,0.000791732
HGNC:8867,2.20894e-05
HGNC:7828,0.000687097
HGNC:2755,3.37154e-05
HGNC:26941,0.000110447
HGNC:12620,8.48699e-05
HGNC:9280,0.000330179
HGNC:926,0.000122073
HGNC:220,0.000322041
HGNC:7708,0.000143
HGNC:3611,1.1626e-05
HGNC:601,2.44146e-05
HGNC:25756,3.25528e-05
HGNC:7969,0.000739415
HGNC:20448,4.41789e-05
HGNC:7225,5.69675e-05
HGNC:10682,0.000148813
HGNC:32325,0.000425512
HGNC:3616,0.000139512
HGNC:5239,0.00465622
HGNC:3619,0.000384821
HGNC:3620,9.06829e-05
HGNC:3618,9.18455e-05
HGNC:18504,0.000183691
HGNC:26431,0.00273676
HGNC:3067,0.000236008
HGNC:791,0.000217406
HGNC:24558,0.000565024
HGNC:16859,3.02276e-05
HGNC:27648,0.000331341
HGNC:34351,7.09187e-05
HGNC:30416,0.000117423
HGNC:19683,6.74309e-05
HGNC:12457,6.51057e-05
HGNC:2731,6.27805e-05
HGNC:5215,0.000131374
HGNC:28736,0.000152301
HGNC:10000,0.000530146
HGNC:10001,0.000106959
HGNC:14621,0.000425512
HGNC:8632,4.53415e-05
HGNC:6653,3.60406e-05
HGNC:10479,0.000231358
HGNC:32156,0.000219732
HGNC:7064,0.000163927
HGNC:412,0.000631293
HGNC:18188,0.000582463
HGNC:12562,5.58049e-05
HGNC:13495,1.86016e-05
HGNC:18800,6.27805e-05
HGNC:30631,0.000401097
HGNC:18131,9.76585e-05
HGNC:25929,0.000124398
HGNC:4445,0.000182528
HGNC:25034,0.00200316
HGNC:9212,6.62683e-05
HGNC:1677,0.000345293
HGNC:2351,0.000179041
HGNC:28310,0.000173228
HGNC:7226,0.000117423
HGNC:21285,0.00104053
HGNC:24515,0.000103472
HGNC:30002,0.000103472
HGNC:23694,0.000659195
HGNC:30231,4.18537e-05
HGNC:25140,7.09187e-05
HGNC:11596,0.000366219
HGNC:10646,0.000118585
HGNC:10645,0.000189504
HGNC:3011,0.000616179
HGNC:20461,0.000697561
HGNC:1065,0.00193689
HGNC:28051,0.000690585
HGNC:10938,8.02195e-05
HGNC:3542,0.000435976
HGNC:10721,0.00187528
HGNC:10720,0.000217406
HGNC:10718,0.000272049
HGNC:28793,0.000283675
HGNC:25565,0.000918455
HGNC:19285,0.000319715
HGNC:17060,0.000492943
HGNC:31932,0.00028135
HGNC:25676,0.000361569
HGNC:9142,3.83658e-05
HGNC:26287,0.000735927
HGNC:3771,0.0015265
HGNC:3770,0.00146372
HGNC:3769,0.000261585
HGNC:3772,0.000566187
HGNC:24903,0.000408073
HGNC:7610,0.00173693
HGNC:12645,4.88293e-05
HGNC:24248,0.000495268
HGNC:29125,0.00011161
HGNC:29591,0.000597577
HGNC:8960,0.000113935
HGNC:1240,0.000583626
HGNC:11936,2.44146e-05
HGNC:11932,0.00483642
HGNC:11934,1.04634e-05
HGNC:16753,0.000306927
HGNC:28664,0.000345293
HGNC:24786,7.67317e-05
HGNC:25056,0.000104634
HGNC:17879,6.27805e-05
HGNC:25538,0.00123003
HGNC:28365,5.11545e-05
HGNC:775,4.53415e-05
HGNC:29434,0.000283675
HGNC:24663,0.000426675
HGNC:4508,0.000148813
HGNC:30423,0.00011161
HGNC:14049,0.000115098
HGNC:22942,0.00107657
HGNC:28950,7.78943e-05
HGNC:11953,0.00011626
HGNC:17440,0.000156951
HGNC:14615,0.000337154
HGNC:773,7.20813e-05
HGNC:13746,5.23171e-05
HGNC:30301,0.000946358
HGNC:9874,0.000198805
HGNC:25366,0.000287163
HGNC:30279,0.000104634
HGNC:489,9.06829e-05
HGNC:23017,6.62683e-05
HGNC:11997,0.000546423
HGNC:77,0.000963797
HGNC:11177,0.00069291
HGNC:26564,0.00196015
HGNC:13394,0.000425512
HGNC:20614,9.41707e-05
HGNC:28274,6.74309e-05
HGNC:24055,0.000145325
HGNC:29456,0.000220894
HGNC:24238,0.000299951
HGNC:9756,0.000226707
HGNC:21734,7.32439e-05
HGNC:12827,4.76667e-05
HGNC:29327,0.00138466
HGNC:11441,0.000113935
HGNC:4975,0.00023252
HGNC:5393,1.86016e-05
HGNC:1392,0.000883577
HGNC:18190,0.00129979
HGNC:4341,4.06911e-05
HGNC:30233,0.000183691
HGNC:18636,0.00121143
HGNC:10050,0.00417723
HGNC:9997,9.76585e-05
HGNC:16810,0.000144163
HGNC:16781,0.00122538
HGNC:2750,3.95284e-05
HGNC:16788,0.00048248
HGNC:6492,5.46423e-05
HGNC:6493,0.000401097
HGNC:16789,5.69675e-05
HGNC:16792,0.000216244
HGNC:7661,0.000218569
HGNC:708,0.000101146
HGNC:32152,0.000225545
HGNC:30281,4.99919e-05
HGNC:16790,0.000223219
HGNC:16791,4.88293e-05
HGNC:15494,6.97561e-06
HGNC:16787,0.000167415
HGNC:16784,0.00150324
HGNC:10061,9.30081e-06
HGNC:16782,7.09187e-05
HGNC:16785,8.37073e-05
HGNC:16951,8.02195e-05
HGNC:19194,0.00410166
HGNC:9364,0.00043365
HGNC:12017,8.83577e-05
HGNC:24299,0.000151138
HGNC:8759,0.000158114
HGNC:9605,2.55772e-05
HGNC:9035,0.000129049
HGNC:22393,6.16179e-05
HGNC:14261,0.000279024
HGNC:26839,0.000136024
HGNC:9991,9.76585e-05
HGNC:9995,0.000160439
HGNC:9998,0.000308089
HGNC:19678,0.000123236
HGNC:11313,0.000346455
HGNC:16065,0.000287163
HGNC:16783,6.51057e-05
HGNC:917,6.27805e-05
HGNC:18866,0.000212756
HGNC:4883,0.000136024
HGNC:16980,0.00011626
HGNC:4888,9.64959e-05
HGNC:16979,0.000626642
HGNC:4890,0.000465041
HGNC:24668,0.00953566
HGNC:3534,0.000320878
HGNC:19048,0.00229963
HGNC:24819,9.64959e-05
HGNC:2343,0.000828935
HGNC:28404,0.000175553
HGNC:30003,0.000504569
HGNC:14222,0.000168577
HGNC:13386,9.88211e-05
HGNC:18265,7.67317e-05
HGNC:9666,0.000251122
HGNC:7984,0.000140675
HGNC:13075,2.9065e-05
HGNC:19181,0.000490618
HGNC:25360,0.000610366
HGNC:29188,4.06911e-05
HGNC:4480,0.000148813
HGNC:25599,0.000180203
HGNC:29442,0.000202293
HGNC:1397,0.00049178
HGNC:18823,5.92927e-05
HGNC:24607,0.00663497
HGNC:9023,6.85935e-05
HGNC:11949,0.000292976
HGNC:6472,0.000224382
HGNC:11945,4.06911e-05
HGNC:8934,4.88293e-05
HGNC:2469,4.99919e-05
HGNC:15989,0.000590602
HGNC:19425,4.41789e-05
HGNC:27139,3.37154e-05
HGNC:6647,4.99919e-05
HGNC:17315,0.000108122
HGNC:10078,0.000612691
HGNC:3318,2.9065e-05
HGNC:14923,0.00017439
HGNC:25192,8.13821e-06
HGNC:9659,0.00143814
HGNC:19719,0.000216244
HGNC:25009,5.69675e-05
HGNC:7619,0.00362499
HGNC:11510,2.55772e-05
HGNC:18039,0.000299951
HGNC:9797,0.000140675
HGNC:19360,0.000123236
HGNC:24040,5.58049e-05
HGNC:13397,9.53333e-05
HGNC:20173,8.60325e-05
HGNC:9248,0.000381333
HGNC:7612,1.04634e-05
HGNC:262,1.62764e-05
HGNC:7552,0.000391797
HGNC:1932,0.000240658
HGNC:1936,0.00504918
HGNC:1131,4.06911e-05
HGNC:3774,2.9065e-05
HGNC:9357,0.000301114
HGNC:8158,8.95203e-05
HGNC:817,9.76585e-05
HGNC:26005,0.000382496
HGNC:33273,0.000212756
HGNC:29093,6.74309e-05
HGNC:11161,8.13821e-06
HGNC:11192,6.27805e-05
HGNC:25575,0.000127886
HGNC:9958,0.000190667
HGNC:6341,0.00016974
HGNC:24766,6.04553e-05
HGNC:17053,0.000224382
HGNC:14951,0.00011626
HGNC:8972,0.00028135
HGNC:6974,3.95284e-05
HGNC:16914,3.72032e-05
HGNC:29866,0.000203455
HGNC:2172,0.000287163
HGNC:32349,0.000198805
HGNC:9888,6.97561e-06
HGNC:29043,0.000591764
HGNC:24239,0.00013835
HGNC:29558,0.00043365
HGNC:25573,0.000245309
HGNC:18725,0.000532471
HGNC:8751,0.000791732
HGNC:25433,0.000120911
HGNC:3326,5.92927e-05
HGNC:8642,8.71951e-05
HGNC:29923,1.1626e-05
HGNC:9789,5.46423e-05
HGNC:19429,4.41789e-05
HGNC:26518,0.000532471
HGNC:14469,0.000133699
HGNC:2530,0.000531309
HGNC:896,0.000203455
HGNC:24044,0.00174274
HGNC:6583,0.000124398
HGNC:3094,0.000434813
HGNC:6887,5.34797e-05
HGNC:5962,3.60406e-05
HGNC:5990,8.95203e-05
HGNC:6002,0.000878927
HGNC:11346,9.18455e-05
HGNC:14315,0.000189504
HGNC:8968,5.11545e-05
HGNC:24692,0.000379008
HGNC:28667,0.00926942
HGNC:25035,7.32439e-05
HGNC:8873,0.000188341
HGNC:1328,0.000118585
HGNC:1325,0.000182528
HGNC:2665,0.000276699
HGNC:2336,0.00211477
HGNC:2334,0.00170786
HGNC:2335,0.000830097
HGNC:6953,0.000282512
HGNC:1662,0.000340642
HGNC:9100,0.000216244
HGNC:14585,0.00011626
HGNC:6490,0.00148232
HGNC:30229,1.51138e-05
HGNC:5208,9.30081e-05
HGNC:30766,0.000262748
HGNC:26319,4.65041e-05
HGNC:6121,1.62764e-05
HGNC:28440,0.000246472
HGNC:23143,0.000159276
HGNC:25236,6.39431e-05
HGNC:18270,0.000289488
HGNC:6250,0.000123236
HGNC:25594,4.65041e-05
HGNC:12035,0.000246472
HGNC:19689,5.58049e-05
HGNC:11012,2.3252e-05
HGNC:7745,0.000687097
HGNC:28985,4.18537e-05
HGNC:24484,0.000146488
HGNC:30288,0.00016974
HGNC:9309,7.55691e-05
HGNC:25593,0.00376799
HGNC:30384,0.000195317
HGNC:785,5.23171e-05
HGNC:26541,0.00790918
HGNC:28915,6.27805e-05
HGNC:24548,0.000208106
HGNC:27010,0.000216244
HGNC:33709,0.000156951
HGNC:24682,0.000172065
HGNC:25723,9.41707e-05
HGNC:30534,0.000859162
HGNC:10439,0.000484805
HGNC:9459,2.20894e-05
HGNC:20982,0.000239496
HGNC:9647,0.000158114
HGNC:1857,0.00231706
HGNC:6277,5.81301e-05
HGNC:21305,0.000347618
HGNC:12601,0.00396912
HGNC:3474,4.41789e-05
HGNC:25499,0.000422024
HGNC:25184,0.000303439
HGNC:24255,0.00387844
HGNC:11768,5.46423e-05
HGNC:20440,0.000212756
HGNC:25355,6.39431e-05
HGNC:3418,0.000315065
HGNC:1096,0.000209268
HGNC:29685,0.000297626
HGNC:17168,0.000213919
HGNC:6896,7.90569e-05
HGNC:25873,0.000103472
HGNC:26064,0.000102309
HGNC:26189,0.00268212
HGNC:4978,0.00109866
HGNC:3065,2.9065e-05
HGNC:25842,0.00160555
HGNC:11532,0.00042435
HGNC:24008,0.000574325
HGNC:25761,5.11545e-05
HGNC:26512,0.000294138
HGNC:34395,0.000253447
HGNC:19711,0.000309252
HGNC:11851,0.000395284
HGNC:25470,0.000224382
HGNC:26654,0.000260423
HGNC:1485,0.00028135
HGNC:1479,0.00668845
HGNC:12000,0.000224382
HGNC:29046,9.30081e-06
HGNC:13709,6.51057e-05
HGNC:8070,0.000547585
HGNC:25013,7.20813e-05
HGNC:21208,1.1626e-05
HGNC:26802,5.81301e-05
HGNC:2945,0.0372963
HGNC:6518,8.48699e-05
HGNC:18271,7.20813e-05
HGNC:11304,8.13821e-05
HGNC:3401,0.000410398
HGNC:29118,0.000589439
HGNC:6552,0.000189504
HGNC:30262,0.000148813
HGNC:3122,0.000145325
HGNC:26643,0.000392959
HGNC:4764,4.41789e-05
HGNC:15453,5.23171e-05
HGNC:13363,5.58049e-05
HGNC:30830,4.06911e-05
HGNC:270,0.000280187
HGNC:30491,2.3252e-05
HGNC:6179,7.78943e-05
HGNC:9509,0.000136024
HGNC:16812,0.000420862
HGNC:1737,0.00183459
HGNC:28652,0.000430163
HGNC:25724,0.00118469
HGNC:30669,0.000130211
HGNC:29625,0.000173228
HGNC:12778,2.79024e-05
HGNC:15983,2.79024e-05
HGNC:19032,0.000206943
HGNC:16686,0.000372032
HGNC:4693,0.000346455
HGNC:17494,0.000166252
HGNC:27302,0.000324366
HGNC:32047,9.30081e-05
HGNC:15719,0.0139291
HGNC:16281,5.34797e-05
HGNC:13430,0.000858
HGNC:4778,0.000561536
HGNC:20507,2.79024e-05
HGNC:20514,0.000517358
HGNC:27146,0.000131374
HGNC:17794,3.95284e-05
HGNC:9781,0.000118585
HGNC:29578,4.30163e-05
HGNC:129,0.00011626
HGNC:18016,0.000167415
HGNC:41,0.000363894
HGNC:17304,5.46423e-05
HGNC:28967,0.000759179
HGNC:4124,5.69675e-05
HGNC:19405,5.92927e-05
HGNC:6546,0.00017439
HGNC:333,0.000132537
HGNC:1486,0.00444579
HGNC:25900,0.000181366
HGNC:26204,0.000211593
HGNC:29561,0.00120446
HGNC:25057,0.000896366
HGNC:31859,0.000129049
HGNC:25332,6.39431e-05
HGNC:4416,0.000136024
HGNC:24659,8.95203e-05
HGNC:25356,0.000127886
HGNC:1232,2.20894e-05
HGNC:12380,6.85935e-05
HGNC:2888,0.00104983
HGNC:23800,8.48699e-05
HGNC:29265,0.000803358
HGNC:28204,5.81301e-05
HGNC:8736,0.000744065
HGNC:29798,0.000505732
HGNC:6272,3.4878e-05
HGNC:23616,5.34797e-05
HGNC:18025,0.000163927
HGNC:11568,0.00112307
HGNC:21729,3.83658e-05
HGNC:20947,2.55772e-05
HGNC:28965,0.000276699
HGNC:15550,0.000192992
HGNC:4249,0.000140675
HGNC:11582,0.000333667
HGNC:28596,0.000665008
HGNC:4407,1.7439e-05
HGNC:1968,0.000437138
HGNC:7821,0.000354593
HGNC:11862,0.00103588
HGNC:14355,0.000301114
HGNC:14341,7.20813e-05
HGNC:6569,0.000892878
HGNC:25517,0.000211593
HGNC:164,0.000109285
HGNC:7468,0.000812658
HGNC:31864,0.000360406
HGNC:10484,0.00071965
HGNC:15770,0.0014021
HGNC:1952,4.06911e-05
HGNC:14074,0.000220894
HGNC:17655,1.7439e-05
HGNC:10003,0.000110447
HGNC:3700,9.76585e-05
HGNC:6381,0.000148813
HGNC:14007,0.00011626
HGNC:1941,0.000408073
HGNC:26570,0.00221476
HGNC:3511,0.00368312
HGNC:13353,2.79024e-05
HGNC:26879,0.000161602
HGNC:28920,0.000166252
HGNC:10671,0.000408073
HGNC:393,8.71951e-05
HGNC:30435,0.000356919
HGNC:292,6.97561e-05
HGNC:28491,0.00080452
HGNC:24264,3.60406e-05
HGNC:26970,0.000127886
HGNC:5048,0.000570837
HGNC:28166,0.00115446
HGNC:25484,0.000136024
HGNC:15513,0.000222057
HGNC:18559,0.000204618
HGNC:26486,0.000184854
HGNC:24275,0.000839398
HGNC:24618,0.0015916
HGNC:30954,0.00137652
HGNC:25736,0.00109401
HGNC:12907,0.00730811
HGNC:23713,8.13821e-05
HGNC:16400,0.000173228
HGNC:31249,0.000126724
HGNC:15005,0.00076848
HGNC:29583,0.000148813
HGNC:15007,0.000133699
HGNC:15008,0.000103472
HGNC:14999,3.13902e-05
HGNC:15027,0.00451671
HGNC:8182,5.58049e-05
HGNC:15022,0.000211593
HGNC:14998,0.000186016
HGNC:24150,0.0108936
HGNC:15021,8.48699e-05
HGNC:15020,0.00308438
HGNC:19569,0.00034413
HGNC:15011,0.000302276
HGNC:8266,0.000627805
HGNC:15009,0.000326691
HGNC:19578,0.000283675
HGNC:19576,0.000153463
HGNC:8268,0.000165089
HGNC:8269,0.0173286
HGNC:8270,0.000120911
HGNC:31255,0.0047748
HGNC:19592,0.000352268
HGNC:19594,0.000120911
HGNC:15026,9.53333e-05
HGNC:15016,0.000148813
HGNC:15018,0.00100565
HGNC:8277,0.000225545
HGNC:14725,0.00446671
HGNC:14727,0.000632455
HGNC:15017,3.83658e-05
HGNC:27019,0.0020985
HGNC:31253,2.20894e-05
HGNC:31256,0.000649894
HGNC:19573,0.000212756
HGNC:31257,0.00179273
HGNC:31252,0.00137071
HGNC:29360,4.30163e-05
HGNC:26179,0.000168577
HGNC:26049,0.000431325
HGNC:19399,0.00033948
HGNC:33340,0.000306927
HGNC:29546,0.000438301
HGNC:122,0.000367382
HGNC:27683,4.41789e-05
HGNC:25257,0.00125677
HGNC:13741,0.000774293
HGNC:12015,0.00116609
HGNC:14966,0.000208106
HGNC:7623,1.04634e-05
HGNC:12383,0.000573163
HGNC:24284,0.000252285
HGNC:30576,0.000124398
HGNC:18466,0.00465622
HGNC:10440,2.44146e-05
HGNC:17213,0.000215081
HGNC:17377,0.00167531
HGNC:32696,0.000946358
HGNC:27015,0.000144163
HGNC:30908,0.000211593
HGNC:20457,3.13902e-05
HGNC:5361,8.13821e-06
HGNC:29508,0.000499919
HGNC:25193,0.000130211
HGNC:2721,8.83577e-05
